,code,name,YN
1058,0500,삼성1동,폐지
1059,0600,삼성2동,폐지
1060,0700,대치1동,폐지
1061,0800,대치2동,폐지
1062,0900,대치3동,폐지
1063,1000,대치4동,폐지
1064,1100,역삼1동,폐지
1065,1200,역삼2동,폐지
1066,1300,도곡1동,폐지
1067,1400,도곡2동,폐지
1068,1500,개포1동,폐지
1069,1600,개포2동,폐지
1070,1700,개포3동,폐지
1071,1800,개포4동,폐지
1073,0100,잠실동,존재
1074,0200,신천동,존재
1075,0300,풍납동,존재
1076,0400,송파동,존재
1077,0500,석촌동,존재
1078,0600,삼전동,존재
1079,0700,가락동,존재
1080,0800,문정동,존재
1081,0900,장지동,존재
1082,1000,이동,폐지
1083,1100,방이동,존재
1084,1200,오금동,존재
1085,1300,거여동,존재
1086,1400,마천동,존재
1088,0100,잠실동,폐지
1089,0200,신천동,폐지
1090,0300,풍납동,폐지
1091,0400,송파동,폐지
1092,0500,석촌동,폐지
1093,0600,삼전동,폐지
1094,0700,가락동,폐지
1095,0800,문정동,폐지
1096,0900,장지동,폐지
1097,1000,방이동,폐지
1098,1100,오금동,폐지
1099,1200,거여동,폐지
1100,1300,마천동,폐지
1101,1400,이동,폐지
1102,0100,명일동,존재
1103,0200,고덕동,존재
1104,0300,상일동,존재
1105,0400,하일동,폐지
1106,0500,길동,존재
1107,0600,둔촌동,존재
1108,0700,암사동,존재
1109,0800,성내동,존재
1110,0900,천호동,존재
1111,1000,강일동,존재
1114,0100,대교로1가,폐지
1115,0200,대교로2가,폐지
1116,0300,복병동,폐지
1117,0400,충무로1가,폐지
1118,0500,충무로2가,폐지
1119,0600,충무로3가,폐지
1120,0100,영주동,폐지
1121,0200,대창동1가,폐지
1122,0300,대창동2가,폐지
1123,0400,중앙동1가,폐지
1124,0500,중앙동2가,폐지
1125,0600,중앙동3가,폐지
1126,0700,중앙동4가,폐지
1127,0800,중앙동5가,폐지
1128,0900,중앙동6가,폐지
1129,1000,중앙동7가,폐지
1130,1100,동광동1가,폐지
1131,1200,동광동2가,폐지
1132,1300,동광동3가,폐지
1133,1400,동광동4가,폐지
1134,1500,동광동5가,폐지
1135,1600,대청동1가,폐지
1136,1700,대청동2가,폐지
1137,1800,대청동3가,폐지
1138,1900,대청동4가,폐지
1139,2000,보수동1가,폐지
1140,2100,보수동2가,폐지
1141,2200,보수동3가,폐지
1142,2300,부평동1가,폐지
1143,2400,부평동2가,폐지
1144,2500,부평동3가,폐지
1145,2600,부평동4가,폐지
1146,2700,신창동1가,폐지
1147,2800,신창동2가,폐지
1148,2900,신창동3가,폐지
1149,3000,신창동4가,폐지
1150,3100,창선동1가,폐지
1151,3200,창선동2가,폐지
1152,3300,광복동1가,폐지
1153,3400,광복동2가,폐지
1154,3500,광복동3가,폐지
1155,3600,남포동1가,폐지
1156,3700,남포동2가,폐지
1157,3800,남포동3가,폐지
1158,3900,남포동4가,폐지
1159,4000,남포동5가,폐지
1160,4100,남포동6가,폐지
1161,0100,보수1동,폐지
1162,0200,보수2동,폐지
1163,0300,영주1동,폐지
1164,0400,영주2동,폐지
1166,0100,괴정동,폐지
1167,0200,당리동,폐지
1168,0300,하단동,폐지
1169,0400,신평동,폐지
1170,0500,장림동,폐지
1171,0600,다대동,폐지
1172,0700,구평동,폐지
1173,0800,감천동,폐지
1174,0900,충무로4가,폐지
1175,1000,충무로5가,폐지
1176,1100,초장동1가,폐지
1177,1200,초장동2가,폐지
1178,1300,초장동3가,폐지
1179,1400,완월동1가,폐지
1180,1500,완월동2가,폐지
1181,0100,동대신동1가,폐지
1182,0200,동대신동2가,폐지
1183,0300,동대신동3가,폐지
1184,0400,서대신동1가,폐지
1185,0500,서대신동2가,폐지
1186,0600,서대신동3가,폐지
1187,0700,부용동1가,폐지
1188,0800,부용동2가,폐지
1189,0900,부민동1가,폐지
1190,1000,부민동2가,폐지
1191,1100,부민동3가,폐지
1192,1200,토성동1가,폐지
1193,1300,토성동2가,폐지
1194,1400,토성동3가,폐지
1195,1500,아미동1가,폐지
1196,1600,아미동2가,폐지
1197,1700,토성동4가,폐지
1198,1800,토성동5가,폐지
1199,1900,초장동,폐지
1200,2000,충무동1가,폐지
1201,2100,충무동2가,폐지
1202,2200,충무동3가,폐지
1203,2300,남부민동,폐지
1204,2400,암남동,폐지
1205,0100,남부민1동,폐지
1206,0200,남부민2동,폐지
1207,0300,남부민3동,폐지
1209,0100,초량동,폐지
1210,0200,수정동,폐지
1211,0300,좌천동,폐지
1212,0400,범일동,폐지
1213,0100,초량1동,폐지
1214,0200,초량2동,폐지
1215,0300,초량3동,폐지
1216,0400,초량4동,폐지
1217,0500,초량6동,폐지
1218,0600,수정1동,폐지
1219,0700,수정2동,폐지
1220,0800,수정3동,폐지
1221,0900,수정4동,폐지
1222,1000,수정5동,폐지
1223,1100,좌천1동,폐지
1224,1200,좌천2동,폐지
1225,1300,좌천3동,폐지
1226,1400,좌천4동,폐지
1227,1500,범일1동,폐지
1228,1600,범일2동,폐지
1229,1700,범일4동,폐지
1230,1800,범일5동,폐지
1231,1900,범일6동,폐지
1233,0100,대교로4가,폐지
1234,0200,대교로5가,폐지
1235,0100,대교동1가,폐지
1236,0200,대교동2가,폐지
1237,0300,대평동1가,폐지
1238,0400,대평동2가,폐지
1239,0500,남항동1가,폐지
1240,0600,남항동2가,폐지
1241,0700,남항동3가,폐지
1242,0800,영선동1가,폐지
1243,0900,영선동2가,폐지
1244,1000,영선동3가,폐지
1245,1100,영선동4가,폐지
1246,1200,신선동1가,폐지
1247,1300,신선동2가,폐지
1248,1400,신선동3가,폐지
1249,1500,봉래동1가,폐지
1250,1600,봉래동2가,폐지
1251,1700,봉래동3가,폐지
1252,1800,봉래동4가,폐지
1253,1900,봉래동5가,폐지
1254,2000,청학동,폐지
1255,2100,동삼동,폐지
1256,0100,청학1동,폐지
1257,0200,청학2동,폐지
1258,0300,동삼1동,폐지
1259,0400,동삼2동,폐지
1261,0100,구포동,폐지
1262,0200,금곡동,폐지
1263,0300,화명동,폐지
1264,0400,덕천동,폐지
1265,0500,만덕동,폐지
1266,0600,삼락동,폐지
1267,0700,모라동,폐지
1268,0800,덕포동,폐지
1269,0900,괘법동,폐지
1270,1000,감전동,폐지
1271,1100,엄궁동,폐지
1272,1200,주례동,폐지
1273,1300,학장동,폐지
1274,1400,금성동,폐지
1275,1500,대연동,폐지
1276,1600,용호동,폐지
1277,1700,용당동,폐지
1278,1800,감만동,폐지
1279,1900,우암동,폐지
1280,2000,남천동,폐지
1281,2100,적기동2가,폐지
1282,2200,문현동,폐지
1283,2300,성지동,폐지
1284,2400,동평동,폐지
1285,2500,범일동,폐지
1286,0100,양정동,폐지
1287,0200,전포동,폐지
1288,0300,부전동,폐지
1289,0400,범천동,폐지
1290,0500,범전동,폐지
1291,0600,연지동,폐지
1292,0700,초읍동,폐지
1293,0800,부암동,폐지
1294,0900,당감동,폐지
1295,1000,가야동,폐지
1296,1100,개금동,폐지
1297,0100,부전1동,폐지
1298,0200,부전2동,폐지
1299,0300,양정1동,폐지
1300,0400,양정2동,폐지
1301,0500,양정3동,폐지
1302,0600,양정4동,폐지
1303,0700,전포1동,폐지
1304,0800,전포2동,폐지
1305,0900,전포3동,폐지
1306,1000,전포4동,폐지
1307,1100,부암1동,폐지
1308,1200,부암2동,폐지
1309,1300,부암3동,폐지
1310,1400,당감1동,폐지
1311,1500,당감2동,폐지
1312,1600,당감3동,폐지
1313,1700,당감4동,폐지
1314,1800,가야1동,폐지
1315,1900,가야2동,폐지
1316,2000,가야3동,폐지
1317,2100,개금1동,폐지
1318,2200,개금2동,폐지
1319,2300,개금3동,폐지
1320,2400,범천1동,폐지
1321,2500,범천2동,폐지
1322,2600,범천3동,폐지
1324,0100,금성동,폐지
1325,0200,서동,폐지
1326,0300,금사동,폐지
1327,0400,회동,폐지
1328,0500,오륜동,폐지
1329,0600,부곡동,폐지
1330,0700,장전동,폐지
1331,0800,선동,폐지
1332,0900,두구동,폐지
1333,1000,노포동,폐지
1334,1100,청용동,폐지
1335,1200,남산동,폐지
1336,1300,구서동,폐지
1337,1400,우동,폐지
1338,1500,중동,폐지
1339,1600,좌동,폐지
1340,1700,송정동,폐지
1341,1800,반여동,폐지
1342,1900,석대동,폐지
1343,2000,반송동,폐지
1344,2100,재송동,폐지
1345,2200,수영동,폐지
1346,2300,동상동,폐지
1347,0100,명장동,폐지
1348,0200,안락동,폐지
1349,0300,칠산동,폐지
1350,0400,낙민동,폐지
1351,0500,복천동,폐지
1352,0600,수안동,폐지
1353,0700,명륜동,폐지
1354,0800,온천동,폐지
1355,0900,사직동,폐지
1356,1000,거제동,폐지
1357,1100,연산동,폐지
1358,0100,수민동,폐지
1359,0200,복산동,폐지
1360,0300,명륜1동,폐지
1361,0400,명륜2동,폐지
1362,0500,온천1동,폐지
1363,0600,온천2동,폐지
1364,0700,온천3동,폐지
1365,0800,사직1동,폐지
1366,0900,사직2동,폐지
1367,1000,사직3동,폐지
1368,1100,거제1동,폐지
1369,1200,거제2동,폐지
1370,1300,거제3동,폐지
1371,1400,거제4동,폐지
1372,1500,연산1동,폐지
1373,1600,연산2동,폐지
1374,1700,연산3동,폐지
1375,1800,연산4동,폐지
1376,1900,연산5동,폐지
1377,2000,연산6동,폐지
1378,2100,연산7동,폐지
1379,2200,연산8동,폐지
1380,2300,연산9동,폐지
1381,2400,안락1동,폐지
1382,2500,안락2동,폐지
1384,0100,적기동1가,폐지
1385,0200,적기동2가,폐지
1386,0300,적기동3가,폐지
1387,0400,적기동4가,폐지
1388,0500,적기동5가,폐지
1389,0600,재송동,폐지
1390,0700,범일동,폐지
1391,0800,범천동,폐지
1392,0100,망미동,폐지
1393,0200,수영동,폐지
1394,0300,민락동,폐지
1395,0400,광안동,폐지
1396,0500,남천동,폐지
1397,0600,대연동,폐지
1398,0700,용호동,폐지
1399,0800,용당동,폐지
1400,0900,문현동,폐지
1401,1000,우암동,폐지
1402,1100,감만동,폐지
1403,0100,대연1동,폐지
1404,0200,대연2동,폐지
1405,0300,대연3동,폐지
1406,0400,대연4동,폐지
1407,0500,대연5동,폐지
1408,0600,대연6동,폐지
1409,0700,용호1동,폐지
1410,0800,용호2동,폐지
1411,0900,용호3동,폐지
1412,1000,용호4동,폐지
1413,1100,감만1동,폐지
1414,1200,감만2동,폐지
1415,1300,우암1동,폐지
1416,1400,우암2동,폐지
1417,1500,남천1동,폐지
1418,1600,남천2동,폐지
1419,1700,문현1동,폐지
1420,1800,문현2동,폐지
1421,1900,문현3동,폐지
1422,2000,문현4동,폐지
1423,2100,문현5동,폐지
1424,2200,망미1동,폐지
1425,2300,망미2동,폐지
1426,2400,광안1동,폐지
1427,2500,광안2동,폐지
1428,2600,광안3동,폐지
1429,2700,광안4동,폐지
1431,0100,출두리,폐지
1432,0200,대지리,폐지
1433,0300,사덕리,폐지
1434,0400,평강리,폐지
1435,0500,울만리,폐지
1436,0600,소덕리,폐지
1437,0700,덕두리,폐지
1438,0800,도도리,폐지
1439,0900,맥도리,폐지
1440,1000,사두리,폐지
1441,1100,대사리,폐지
1442,1200,상덕리,폐지
1443,1300,북정리,폐지
1444,1400,제도리,폐지
1445,1500,진목리,폐지
1446,1600,동리,폐지
1447,1700,조동리,폐지
1448,1800,중리,폐지
1449,1900,신전리,폐지
1450,2000,평성리,폐지
1451,0100,금곡동,폐지
1452,0200,화명동,폐지
1453,0300,만덕동,폐지
1454,0400,덕천동,폐지
1455,0500,구포동,폐지
1456,0600,삼락동,폐지
1457,0700,모라동,폐지
1458,0800,덕포동,폐지
1459,0900,괘법동,폐지
1460,1000,감전동,폐지
1461,1100,주례동,폐지
1462,1200,학장동,폐지
1463,1300,엄궁동,폐지
1464,1400,대저1동,폐지
1465,1500,대저2동,폐지
1466,1600,강동동,폐지
1467,1700,명지동,폐지
1468,0100,구포1동,폐지
1469,0200,구포2동,폐지
1470,0300,덕천1동,폐지
1471,0400,덕천2동,폐지
1472,0500,덕포1동,폐지
1473,0600,덕포2동,폐지
1474,0700,감전1동,폐지
1475,0800,감전2동,폐지
1476,0900,주례1동,폐지
1477,1000,주례2동,폐지
1479,0100,반송동,폐지
1480,0200,석대동,폐지
1481,0300,반여동,폐지
1482,0400,재송동,폐지
1483,0500,우동,폐지
1484,0600,중동,폐지
1485,0700,좌동,폐지
1486,0800,송정동,폐지
1487,0100,우1동,폐지
1488,0200,우2동,폐지
1489,0300,중1동,폐지
1490,0400,중2동,폐지
1491,0500,반여1동,폐지
1492,0600,반여2동,폐지
1493,0700,반여3동,폐지
1494,0800,반송1동,폐지
1495,0900,반송2동,폐지
1496,1000,반송3동,폐지
1498,0100,괴정동,폐지
1499,0200,당리동,폐지
1500,0300,하단동,폐지
1501,0400,신평동,폐지
1502,0500,장림동,폐지
1503,0600,다대동,폐지
1504,0700,구평동,폐지
1505,0800,감천동,폐지
1506,0100,괴정1동,폐지
1507,0200,괴정2동,폐지
1508,0300,괴정3동,폐지
1509,0400,괴정4동,폐지
1510,0500,장림1동,폐지
1511,0600,장림2동,폐지
1512,0700,감천1동,폐지
1513,0800,감천2동,폐지
1515,0100,두구동,폐지
1516,0200,노포동,폐지
1517,0300,청룡동,폐지
1518,0400,남산동,폐지
1519,0500,선동,폐지
1520,0600,오륜동,폐지
1521,0700,구서동,폐지
1522,0800,장전동,폐지
1523,0900,부곡동,폐지
1524,1000,서동,폐지
1525,1100,금사동,폐지
1526,1200,회동동,폐지
1527,1300,금성동,폐지
1528,0100,서1동,폐지
1529,0200,서2동,폐지
1530,0300,서3동,폐지
1531,0400,서4동,폐지
1532,0500,부곡1동,폐지
1533,0600,부곡2동,폐지
1534,0700,부곡3동,폐지
1535,0800,장전1동,폐지
1536,0900,장전2동,폐지
1537,1000,장전3동,폐지
1538,1100,청용동,폐지
1539,1200,구서1동,폐지
1540,1300,구서2동,폐지
1542,0100,대저일동,폐지
1543,0200,대저이동,폐지
1544,0300,강동동,폐지
1545,0400,명지동,폐지
1546,0500,죽림동,폐지
1547,0600,식만동,폐지
1548,0700,죽동동,폐지
1549,0800,봉림동,폐지
1550,0900,송정동,폐지
1551,1000,화전동,폐지
1552,1100,녹산동,폐지
1553,1200,생곡동,폐지
1554,1300,구랑동,폐지
1555,1400,지사동,폐지
1556,1500,미음동,폐지
1557,1600,범방동,폐지
1558,1700,신호동,폐지
1559,1800,동선동,폐지
1560,1900,성북동,폐지
1561,2000,눌차동,폐지
1562,2100,천성동,폐지
1563,2200,대항동,폐지
1564,0100,가락동,폐지
1565,0200,천가동,폐지
1568,0100,동인동1가,폐지
1569,0200,동인동2가,폐지
1570,0300,동인동3가,폐지
1571,0400,동인동4가,폐지
1572,0500,삼덕동1가,폐지
1573,0600,삼덕동2가,폐지
1574,0700,삼덕동3가,폐지
1575,0800,봉산동,폐지
1576,0900,장관동,폐지
1577,1000,상서동,폐지
1578,1100,수동,폐지
1579,1200,덕산동,폐지
1580,1300,종로1가,폐지
1581,1400,종로2가,폐지
1582,1500,사일동,폐지
1583,1600,동일동,폐지
1584,1700,남일동,폐지
1585,1800,전동,폐지
1586,1900,동성로3가,폐지
1587,2000,동문동,폐지
1588,2100,문화동,폐지
1589,2200,공평동,폐지
1590,2300,동성로2가,폐지
1591,2400,태평로1가,폐지
1592,2500,교동,폐지
1593,2600,용덕동,폐지
1594,2700,상덕동,폐지
1595,2800,완전동,폐지
1596,2900,도원동,폐지
1597,3000,수창동,폐지
1598,3100,태평로3가,폐지
1599,3200,인교동,폐지
1600,3300,서야동,폐지
1601,3400,서성로1가,폐지
1602,3500,시장북로,폐지
1603,3600,하서동,폐지
1604,3700,남성로,폐지
1605,3800,계산동1가,폐지
1606,3900,계산동2가,폐지
1607,4000,동산동,폐지
1608,4100,서문로2가,폐지
1609,4200,서성로2가,폐지
1610,4300,포정동,폐지
1611,4400,서문로1가,폐지
1612,4500,서내동,폐지
1613,4600,북성로2가,폐지
1614,4700,대안동,폐지
1615,4800,동성로1가,폐지
1616,4900,태평로2가,폐지
1617,5000,북성로1가,폐지
1618,5100,화전동,폐지
1619,5200,향촌동,폐지
1620,5300,북내동,폐지
1621,5400,대신동,폐지
1622,5500,달성동,폐지
1623,5600,남산동,폐지
1624,5700,대봉동,폐지
1625,0100,동인3가동,폐지
1626,0200,동인4가동,폐지
1627,0300,삼덕3가동,폐지
1628,0400,동성동,폐지
1629,0500,서성동,폐지
1630,0600,남성동,폐지
1631,0700,북성동,폐지
1632,0800,대신1동,폐지
1633,0900,대신2동,폐지
1634,1000,남산1동,폐지
1635,1100,남산2동,폐지
1636,1200,남산3동,폐지
1637,1300,남산4동,폐지
1638,1400,대봉1동,폐지
1639,1500,대봉2동,폐지
1641,0100,안심동,폐지
1642,0200,연경동,폐지
1643,0100,신암동,폐지
1644,0200,신천동,폐지
1645,0300,효목동,폐지
1646,0400,평광동,폐지
1647,0500,봉무동,폐지
1648,0600,불로동,폐지
1649,0700,도동,폐지
1650,0800,지저동,폐지
1651,0900,입석동,폐지
1652,1000,검사동,폐지
1653,1100,방촌동,폐지
1654,1200,둔산동,폐지
1655,1300,부동,폐지
1656,1400,신평동,폐지
1657,1500,서호동,폐지
1658,1600,동호동,폐지
1659,1700,신기동,폐지
1660,1800,율하동,폐지
1661,1900,용계동,폐지
1662,2000,율암동,폐지
1663,2100,상매동,폐지
1664,2200,매여동,폐지
1665,2300,각산동,폐지
1666,2400,신서동,폐지
1667,2500,동내동,폐지
1668,2600,괴전동,폐지
1669,2700,금강동,폐지
1670,2800,대림동,폐지
1671,2900,사복동,폐지
1672,3000,숙천동,폐지
1673,3100,내곡동,폐지
1674,3200,능성동,폐지
1675,3300,진인동,폐지
1676,3400,도학동,폐지
1677,3500,백안동,폐지
1678,3600,미곡동,폐지
1679,3700,용수동,폐지
1680,3800,신무동,폐지
1681,3900,미대동,폐지
1682,4000,내동,폐지
1683,4100,신용동,폐지
1684,4200,중대동,폐지
1685,4300,송정동,폐지
